"SCANPO","  ","0000071134","79054468","                 0","       0","20120619","626838"," ","             7.98","1","EA","2779"," ","  ","8670 GRATIOT RD","SAGINAW","MI","48609","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","79054468","                 0","       0","20120619","851095"," ","              .98","1","EA","2779"," ","  ","8670 GRATIOT RD","SAGINAW","MI","48609","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","79054468","                 0","       0","20120619","906278"," ","             5.84","1","EA","2779"," ","  ","8670 GRATIOT RD","SAGINAW","MI","48609","14","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","79054468","                 0","       0","20120619","906542"," ","             2.15","1","EA","2779"," ","  ","8670 GRATIOT RD","SAGINAW","MI","48609","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","111423"," ","            10.75","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","155097"," ","              .95","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","28","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","208097"," ","             5.61","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","212864"," ","             5.61","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","236849"," ","                3","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","16","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","386762"," ","             1.95","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","28","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","386804"," ","             5.28","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","11","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","02004953","                 0","       0","20120619","387410"," ","             3.45","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","15","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
