CUSTOMER                      ,PAYEE                         ,PROC/PAY DATE       ,EFFECT/GOOD FUNDS/CH,CHECK/PAYMENT TRACE NUMBER    ,TOTAL CRED
SEARS HOLDINGS MANAGEMENT CORP,YOUNGS FARMS                  ,20101105            ,20101105            ,'771569636                    ,0016109.31

INVOICE DATE                  ,INVOICE/CREDIT MEMO NUMBER    ,PO NUMBER           ,OUTBOUND-FROM PARTY ,RETURN GOODS AUTH NUMBER ,STORE NUMBER   ,NET AMOUNT,ADJUSTMENT,GROSS AMOUNT   ,ORIGINAL INVOICE NUMBER  ,ADJUSTMENT REASON        ,NOTES,DOCUMENT DATE                 ,OTHER DISC AMT      ,DEPT NUMBER         
20101012                      ,'                             ,'0020101013         ,                    ,                         ,03850          ,00000089.1,0000000000,0000000000089.1,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,03850          ,00000040.5,0000000000,0000000000040.5,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,03852          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,03852          ,0000000054,0000000000,000000000000054,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,03852          ,00000020.4,0000000000,0000000000020.4,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,03852          ,00000029.7,0000000000,0000000000029.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,03852          ,00000013.8,0000000000,0000000000013.8,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,03852          ,0000012.15,0000000000,000000000012.15,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,03852          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,03876          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,03876          ,0000001.35,0000000000,000000000001.35,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,03876          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101009                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,03876          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,03876          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,03876          ,00000021.6,0000000000,0000000000021.6,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,03886          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,03886          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,03886          ,0000019.13,0000000000,000000000019.13,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,03886          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,03886          ,00000016.5,0000000000,0000000000016.5,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,03886          ,00000006.9,0000000000,0000000000006.9,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,03886          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,03941          ,00000044.5,0000000000,0000000000044.5,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,03941          ,00000013.8,0000000000,0000000000013.8,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,03941          ,0000030.45,0000000000,000000000030.45,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,03941          ,00000056.7,0000000000,0000000000056.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,03941          ,0000021.75,0000000000,000000000021.75,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,03941          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,03941          ,00000075.2,0000000000,0000000000075.2,                         ,                         ,,20101013                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,03978          ,00000004.2,0000000000,0000000000004.2,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,03978          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101009                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,03978          ,0000001.35,0000000000,000000000001.35,                         ,                         ,,20101011                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,03978          ,00000025.3,0000000000,0000000000025.3,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04006          ,0000000003,0000000000,000000000000003,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04006          ,0000045.01,0000000000,000000000045.01,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04006          ,0000035.23,0000000000,000000000035.23,                         ,                         ,,20101009                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04006          ,0000018.68,0000000000,000000000018.68,                         ,                         ,,20101011                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04006          ,0000001.35,0000000000,000000000001.35,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04016          ,0000017.55,0000000000,000000000017.55,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04016          ,00000035.1,0000000000,0000000000035.1,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04016          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04016          ,0000018.17,0000000000,000000000018.17,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04016          ,0000032.95,0000000000,000000000032.95,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04016          ,0000029.66,0000000000,000000000029.66,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04016          ,0000036.06,0000000000,000000000036.06,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04033          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04033          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04033          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04033          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04033          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04033          ,0000028.35,0000000000,000000000028.35,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04033          ,0000020.25,0000000000,000000000020.25,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04093          ,00000092.2,0000000000,0000000000092.2,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04093          ,00000033.9,0000000000,0000000000033.9,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04093          ,00000032.1,0000000000,0000000000032.1,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04093          ,0000049.95,0000000000,000000000049.95,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04093          ,0000033.57,0000000000,000000000033.57,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04093          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04093          ,0000000082,0000000000,000000000000082,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04103          ,00000055.8,0000000000,0000000000055.8,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04103          ,00000025.2,0000000000,0000000000025.2,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04103          ,0000055.45,0000000000,000000000055.45,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04103          ,00000040.2,0000000000,0000000000040.2,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04103          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04103          ,0000028.35,0000000000,000000000028.35,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04103          ,00000082.9,0000000000,0000000000082.9,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04112          ,0000009.45,0000000000,000000000009.45,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04112          ,0000019.88,0000000000,000000000019.88,                         ,                         ,,20101008                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04112          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04112          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04112          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04112          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04137          ,0000009.45,0000000000,000000000009.45,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04137          ,0000013.95,0000000000,000000000013.95,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04137          ,00000025.9,0000000000,0000000000025.9,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04137          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04137          ,00000005.7,0000000000,0000000000005.7,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04137          ,0000025.65,0000000000,000000000025.65,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04137          ,00000020.4,0000000000,0000000000020.4,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04198          ,0000009.45,0000000000,000000000009.45,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04198          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04198          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04198          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101010                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04198          ,00000001.5,0000000000,0000000000001.5,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04202          ,00000030.3,0000000000,0000000000030.3,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04202          ,00000072.8,0000000000,0000000000072.8,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04202          ,00000018.1,0000000000,0000000000018.1,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04202          ,00000012.8,0000000000,0000000000012.8,                         ,                         ,,20101010                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04202          ,0000014.48,0000000000,000000000014.48,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04202          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04232          ,00000024.9,0000000000,0000000000024.9,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04232          ,00000027.6,0000000000,0000000000027.6,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04232          ,0000037.95,0000000000,000000000037.95,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04232          ,0000035.05,0000000000,000000000035.05,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04232          ,0000013.65,0000000000,000000000013.65,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04232          ,0000000042,0000000000,000000000000042,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04232          ,0000055.35,0000000000,000000000055.35,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04475          ,00000067.5,0000000000,0000000000067.5,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04475          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04475          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04475          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04475          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04475          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04475          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04717          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04717          ,00000021.6,0000000000,0000000000021.6,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04717          ,0000044.55,0000000000,000000000044.55,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04717          ,00000021.6,0000000000,0000000000021.6,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04717          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04717          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04717          ,00000040.5,0000000000,0000000000040.5,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04719          ,0000044.15,0000000000,000000000044.15,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04719          ,00000088.1,0000000000,0000000000088.1,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04719          ,0000163.55,0000000000,000000000163.55,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04719          ,0000117.35,0000000000,000000000117.35,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04719          ,0000047.85,0000000000,000000000047.85,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04719          ,00000040.3,0000000000,0000000000040.3,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04719          ,00000058.3,0000000000,0000000000058.3,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04739          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04739          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04739          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101009                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04739          ,00000002.1,0000000000,0000000000002.1,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04739          ,0000004.36,0000000000,000000000004.36,                         ,                         ,,20101012                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04757          ,0000007.58,0000000000,000000000007.58,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04757          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04757          ,0000021.08,0000000000,000000000021.08,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04757          ,0000002.18,0000000000,000000000002.18,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04757          ,00000037.8,0000000000,0000000000037.8,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04757          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04757          ,0000037.07,0000000000,000000000037.07,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04758          ,0000000035,0000000000,000000000000035,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04758          ,0000052.65,0000000000,000000000052.65,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04758          ,0000000027,0000000000,000000000000027,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04758          ,00000021.6,0000000000,0000000000021.6,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04758          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04758          ,0000000015,0000000000,000000000000015,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04758          ,00000043.2,0000000000,0000000000043.2,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04777          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04777          ,0000051.15,0000000000,000000000051.15,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04777          ,00000062.4,0000000000,0000000000062.4,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04777          ,00000018.9,0000000000,0000000000018.9,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04777          ,00000009.6,0000000000,0000000000009.6,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04777          ,00000008.1,0000000000,0000000000008.1,                         ,                         ,,20101012                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04847          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04847          ,0000003.68,0000000000,000000000003.68,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04847          ,0000010.28,0000000000,000000000010.28,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04847          ,0000000015,0000000000,000000000000015,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04847          ,00000013.5,0000000000,0000000000013.5,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04847          ,0000030.61,0000000000,000000000030.61,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04847          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04866          ,00000009.9,0000000000,0000000000009.9,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04866          ,00000020.7,0000000000,0000000000020.7,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04866          ,0000028.35,0000000000,000000000028.35,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04866          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04866          ,00000032.4,0000000000,0000000000032.4,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04866          ,00000024.3,0000000000,0000000000024.3,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04866          ,00000011.1,0000000000,0000000000011.1,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04872          ,0000022.75,0000000000,000000000022.75,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04872          ,00000016.2,0000000000,0000000000016.2,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04872          ,0000024.09,0000000000,000000000024.09,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04872          ,0000006.75,0000000000,000000000006.75,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,04872          ,00000005.4,0000000000,0000000000005.4,                         ,                         ,,20101011                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,04872          ,0000012.15,0000000000,000000000012.15,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04872          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,04898          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,04898          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,04898          ,0000029.85,0000000000,000000000029.85,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,04898          ,00000040.5,0000000000,0000000000040.5,                         ,                         ,,20101010                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,04898          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101013                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07043          ,00000011.1,0000000000,0000000000011.1,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07043          ,00000002.7,0000000000,0000000000002.7,                         ,                         ,,20101009                      ,0000000000,'043                
20101012                      ,'                             ,'0020101013         ,                    ,                         ,07043          ,0000000003,0000000000,000000000000003,                         ,                         ,,20101012                      ,0000000000,'043                
20101013                      ,'                             ,'0020101014         ,                    ,                         ,07043          ,00000010.5,0000000000,0000000000010.5,                         ,                         ,,20101013                      ,0000000000,'043                
20101007                      ,'                             ,'0020101008         ,                    ,                         ,07045          ,00000011.7,0000000000,0000000000011.7,                         ,                         ,,20101007                      ,0000000000,'043                
20101008                      ,'                             ,'0020101009         ,                    ,                         ,07045          ,00000012.3,0000000000,0000000000012.3,                         ,                         ,,20101008                      ,0000000000,'043                
20101009                      ,'                             ,'0020101010         ,                    ,                         ,07045          ,00000016.5,0000000000,0000000000016.5,                         ,                         ,,20101009                      ,0000000000,'043                
20101010                      ,'                             ,'0020101011         ,                    ,                         ,07045          ,00000010.8,0000000000,0000000000010.8,                         ,                         ,,20101010                      ,0000000000,'043                
20101011                      ,'                             ,'0020101012         ,                    ,                         ,07045          ,0000028.65,0000000000,000000000028.65,                         ,                         ,,20101011                      ,0000000000,'043                
