CUSTOMER                      ,PAYEE                         ,PROC/PAY DATE       ,EFFECT/GOOD FUNDS/CH,CHECK/PAYMENT TRACE NUMBER    ,TOTAL CRED
HOME DEPOT OF CANADA INC.     ,CANADIAN VALLEY GROWERS LTD   ,20120305            ,                    ,'2000031481                   ,00009557.3

INVOICE DATE                  ,INVOICE/CREDIT MEMO NUMBER    ,PO NUMBER           ,OUTBOUND-FROM PARTY ,RETURN GOODS AUTH NUMBER ,STORE NUMBER   ,NET AMOUNT,ADJUSTMENT,GROSS AMOUNT   ,ORIGINAL INVOICE NUMBER  ,ADJUSTMENT REASON        ,NOTES,DOCUMENT DATE                 ,OTHER DISC AMT      ,DEPT NUMBER         
20120216                      ,'                             ,'PBS-20120216       ,                    ,                         ,               ,0000066.98,0000000000,000000000066.98,                         ,                         ,,20120216                      ,0000000000,'                   
20120216                      ,'                             ,'PBS-20120216       ,                    ,                         ,               ,0000068.78,0000000000,000000000068.78,                         ,                         ,,20120216                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000227.66,0000000000,000000000227.66,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000365.69,0000000000,000000000365.69,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000236.81,0000000000,000000000236.81,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000375.88,0000000000,000000000375.88,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,00000337.1,0000000000,0000000000337.1,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000236.33,0000000000,000000000236.33,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000096.08,0000000000,000000000096.08,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000067.49,0000000000,000000000067.49,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000168.15,0000000000,000000000168.15,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000044.85,0000000000,000000000044.85,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000413.63,0000000000,000000000413.63,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000165.68,0000000000,000000000165.68,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000253.07,0000000000,000000000253.07,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000094.39,0000000000,000000000094.39,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000177.83,0000000000,000000000177.83,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000000210,0000000000,000000000000210,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000064.92,0000000000,000000000064.92,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,00000091.7,0000000000,0000000000091.7,                         ,                         ,,20120217                      ,0000000000,'                   
20120217                      ,'                             ,'PBS-20120217       ,                    ,                         ,               ,0000043.86,0000000000,000000000043.86,                         ,                         ,,20120217                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000308.19,0000000000,000000000308.19,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000278.38,0000000000,000000000278.38,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000414.12,0000000000,000000000414.12,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000437.16,0000000000,000000000437.16,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000245.29,0000000000,000000000245.29,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000185.58,0000000000,000000000185.58,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000210.29,0000000000,000000000210.29,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000079.74,0000000000,000000000079.74,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000139.55,0000000000,000000000139.55,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,00000061.8,0000000000,0000000000061.8,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,00000392.3,0000000000,0000000000392.3,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000135.43,0000000000,000000000135.43,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000282.17,0000000000,000000000282.17,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000175.13,0000000000,000000000175.13,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000162.45,0000000000,000000000162.45,                         ,                         ,,20120218                      ,0000000000,'                   
20120218                      ,'                             ,'PBS-20120218       ,                    ,                         ,               ,0000143.98,0000000000,000000000143.98,                         ,                         ,,20120218                      ,0000000000,'                   
