"SCANPO","  ","0000010780","67035077","                 0","       0","20121113","225944"," ","             3.95","1","EA","2667"," ","  ","75 MYSTIC AVE","SOMERVILLE","MA","02143","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000010780","67035077","                 0","       0","20121113","227065"," ","             3.95","1","EA","2667"," ","  ","75 MYSTIC AVE","SOMERVILLE","MA","02143","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000010780","67035077","                 0","       0","20121113","227989"," ","             3.95","1","EA","2667"," ","  ","75 MYSTIC AVE","SOMERVILLE","MA","02143","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","40069513","                 0","       0","20110331","183648"," ","               11","1","EA","2740"," ","  ","37000 VAN DYKE AVE","STERLING HEIGHTS","MI","48312","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","40069513","                 0","       0","20110331","753807"," ","              8.8","1","EA","2740"," ","  ","37000 VAN DYKE AVE","STERLING HEIGHTS","MI","48312","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","40069513","                 0","       0","20110331","765451"," ","             8.35","1","EA","2740"," ","  ","37000 VAN DYKE AVE","STERLING HEIGHTS","MI","48312","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","40069513","                 0","       0","20110331","765484"," ","             10.5","1","EA","2740"," ","  ","37000 VAN DYKE AVE","STERLING HEIGHTS","MI","48312","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","40069513","                 0","       0","20110331","771391"," ","              8.5","1","EA","2740"," ","  ","37000 VAN DYKE AVE","STERLING HEIGHTS","MI","48312","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"SCANPO","  ","0000071134","40069513","                 0","       0","20110331","954607"," ","            12.75","1","EA","2740"," ","  ","37000 VAN DYKE AVE","STERLING HEIGHTS","MI","48312","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
