"  ","  ","79054468","                 0","      44","20120625","906278"," ","             5.84","1","EA","2779"," ","  ","8670 GRATIOT RD","SAGINAW","MI","48609","14","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","79054468","                 0","      44","20120625","906542"," ","             2.15","1","EA","2779"," ","  ","8670 GRATIOT RD","SAGINAW","MI","48609","3","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","111423"," ","            10.75","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","155097"," ","              .95","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","28","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","208097"," ","             5.61","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","2","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","212864"," ","             5.61","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","1","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","236849"," ","                3","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","16","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","386762"," ","             1.95","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","28","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","386804"," ","             5.28","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","11","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","387410"," ","             3.45","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","15","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","419261"," ","            10.85","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","4","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
"  ","  ","02004953","                 0","     237","20120625","453574"," ","                2","1","EA","2702"," ","  ","25879 HOOVER ROAD","WARREN","MI","48089","12","        ","  ","","","","","","","","","","","","","","","","","","","","","","","","","",
